1805.49
1821.13
1894.84
1903.07
1800.56
1789.43
1723.27
1801.14
1723.68
1795.83
1794.44
1865.83
1919.16
1904.65
1928.57
1818.56
1773.28
1771.10
1863.71
1782.98
1734.06
1782.47
1770.52
1772.33
1820.14
1771.85
1866.95
1804.22
1876.90
1716.48
1907.50
1825.41
1769.19
1765.65
1767.25
1818.52
1806.03
1886.80
1874.11
1874.17
1770.71
1784.66
1883.73
1796.89
1789.90
1764.66
1724.47
1777.63
1779.96
1789.99
1914.59
1888.47
1892.46
1862.32
1782.21
1755.90
1930.17
1842.89
1879.95
1715.72
1853.42
1790.53
1791.55
1895.25
1853.93
1840.94
1878.04
1774.22
1762.62
1783.29
1868.65
1734.49
1859.08
1823.97
1856.89
1751.04
1782.58
1805.91
1933.23
1870.03
1932.99
1752.65
1806.92
1921.97
1783.90
1874.06
1750.94
1849.90
1817.20
1848.40
1782.13
1778.94
1904.08
1783.83
1877.89
1871.10
1898.76
1816.06
1883.08
1869.50
1732.73
1809.42
1787.94
1827.86
1777.85
1776.07
1866.52
1772.61
1874.73
1905.80
1924.37
1760.13
1718.48
1729.25
1917.29
1753.63
1887.50
1834.04
1894.03
1720.06
1904.32
1901.57
1865.10
1804.33
1884.37
1882.84
1807.47
1867.21
1843.41
1736.53
1797.08
1751.59
1808.00
1873.28
1725.28
1752.17
1835.90
1765.09
1869.85
1850.80
1885.01
1891.06
1880.60
1811.89
1761.21
1855.14
1702.16
1782.66
1908.64
1758.85
1733.82
1812.40
1840.54
1706.09
1819.65
1870.63
1852.58
1913.63
1765.95
1932.13
1811.11
1884.80
1782.30
1886.04
1756.26
1877.72
1866.25
1811.69
1921.87
1813.14
1810.91
1797.03
1729.57
1865.54
1721.44
1899.39
1781.07
1778.80
1717.65
1927.86
1927.14
1853.79
1777.88
1828.86
1801.20
1856.95
1733.43
1732.95
1877.26
1815.71
1780.10
1922.06
1887.88
1878.18
1901.24
1749.02
1723.55
1911.85
1734.02
1819.10
